BASE/pawnWhopping;TUPLE_PROVER;1;true;;30001;11590;335
BASE/stateSpaceSmall;TUPLE_PROVER;1;true;;30000;181467;45366
BASE/buttons;TUPLE_PROVER;1;true;;30000;234023;39003
BASE/four_way_battle;TUPLE_PROVER;1;true;;30006;2668;85
DRESDEN/knightstour;TUPLE_PROVER;1;true;;30000;180898;36989
DRESDEN/chomp;TUPLE_PROVER;1;true;;30000;28562;4035
DRESDEN/cubicup;TUPLE_PROVER;1;true;;30022;3020;53
BASE/knightThrough;TUPLE_PROVER;1;true;;30003;11508;343
BASE/battle;TUPLE_PROVER;1;true;;30009;894;29
BASE/knightwar;TUPLE_PROVER;1;true;;30000;21660;2514
BASE/untwistycomplex2;TUPLE_PROVER;1;true;;30000;284228;40604
BASE/escortLatch;TUPLE_PROVER;1;true;;30000;10263;174
DRESDEN/connectfour;TUPLE_PROVER;1;true;;30000;13569;604
BASE/minichess-evilconjuncts;TUPLE_PROVER;1;false;Exception of type NullPointerException;0;0;0
DRESDEN/queens;TUPLE_PROVER;1;true;;30450;110;11
DRESDEN/slidingpieces;TUPLE_PROVER;1;true;;30005;2924;36
BASE/sudokuGrade2;TUPLE_PROVER;1;true;;30008;333;8
BASE/breakthroughSuicide;TUPLE_PROVER;1;true;;30001;8067;120
BASE/connectFourLarger;TUPLE_PROVER;1;true;;30002;6072;186
BASE/factoringGeorgeForman;TUPLE_PROVER;1;true;;30000;68921;1444
BASE/eotcitcit;TUPLE_PROVER;1;true;;30000;37579;7482
DRESDEN/hanoi7_bugfix;TUPLE_PROVER;1;true;;30000;89422;704
DRESDEN/aipsrovers01;TUPLE_PROVER;1;true;;30000;41192;1423
DRESDEN/checkers-mustjump-torus;TUPLE_PROVER;1;true;;30001;1880;42
DRESDEN/guess;TUPLE_PROVER;1;true;;30002;22629;2559
BASE/connectFourSimultaneous;TUPLE_PROVER;1;true;;30002;6005;331
BASE/checkers-suicide-cylinder-mustjump;TUPLE_PROVER;1;true;;30029;2008;45
