DRESDEN/quartosuicide;TUPLE_PROVER;1;true;;30000;1552275;66501
BASE/survival;TUPLE_PROVER;1;true;;30000;24718306;21186351
DRESDEN/tpeg;TUPLE_PROVER;1;true;;30000;715176;58573
DRESDEN/catcha_mouse;TUPLE_PROVER;1;true;;30000;1370764;102970
DRESDEN/tictactoe_orthogonal;TUPLE_PROVER;1;true;;30000;4527247;565478
DRESDEN/twisty-passages;TUPLE_PROVER;1;true;;30000;2946036;14804
BASE/colonelBlotto;TUPLE_PROVER;1;true;;30000;2503337;500667
BASE/tictactoe-init1;TUPLE_PROVER;1;true;;30000;4606792;1315995
BASE/wargame02;TUPLE_PROVER;1;true;;30000;772626;256847
BASE/tictactoe_3player;TUPLE_PROVER;1;true;;30000;1239353;60908
STANFORD/trifecta;TUPLE_PROVER;1;true;;30000;4128668;541499
BASE/tictactoe_3d_small_2player;TUPLE_PROVER;1;true;;30000;972201;79063
BASE/checkersTorusNoKings;TUPLE_PROVER;1;true;;30000;1387278;22910
DRESDEN/connectfoursuicide;TUPLE_PROVER;1;true;;30000;1858918;83206
DRESDEN/endgame;TUPLE_PROVER;1;true;;30000;538125;38437
BASE/snake_2009_big;TUPLE_PROVER;1;true;;30000;2014169;112571
BASE/tictactoe_3d_small_6player;TUPLE_PROVER;1;true;;30000;816167;22782
DRESDEN/3qbf-5cnf-20var-40cl.0.qdimacs;TUPLE_PROVER;1;true;;30000;686699;11677
BASE/breakthroughHoles;TUPLE_PROVER;1;true;;30000;1216017;19554
DRESDEN/chinesecheckers1;TUPLE_PROVER;1;true;;30000;1716026;60554
DRESDEN/ggp-course2013_michal13;TUPLE_PROVER;1;true;;30000;64335;2005
BASE/hanoi7_bugfix;TUPLE_PROVER;1;true;;30000;10488837;82589
BASE/cephalopodMicro;TUPLE_PROVER;1;true;;30000;82982;1891
BASE/wargame01;TUPLE_PROVER;1;true;;30000;1067583;106676
BASE/blobwars;TUPLE_PROVER;1;true;;30000;320314;8007
DRESDEN/troublemaker01;TUPLE_PROVER;1;true;;30000;23214304;7738124
BASE/othelloSuicide;TUPLE_PROVER;1;true;;30000;20804;344
DRESDEN/chickentoetictac;TUPLE_PROVER;1;true;;30000;7956687;1119024
BASE/kalaha5x2x3;TUPLE_PROVER;1;true;;30000;3035598;30829
DRESDEN/tictactoex9;TUPLE_PROVER;1;true;;30000;504452;17281
